"","Name","Count"
"1306","Annaleigh",364
"1307","Jacquelyn",364
"1308","Kinlee",364
"1309","Leilany",364
"1310","Miyah",364
"1311","Oaklee",364
"1312","Roxanne",364
"1313","Skylynn",364
"1314","Tianna",364
"1315","Asha",363
"1316","Caydence",363
"1317","Sofie",363
"1318","Yesenia",363
"1319","Carson",362
"1320","Colbie",362
"1321","Janice",362
"1322","Kya",362
"1323","Yuliana",362
"1324","Rubi",360
"1325","Alex",358
"1326","Finnley",357
"1327","Kalia",357
"1328","Vayda",357
"1329","Jazmyn",356
"1330","Karissa",356
"1331","Zayla",356
"1332","Harriet",355
"1333","Kacey",355
"1334","Rihanna",355
"1335","Journi",354
"1336","Kaylyn",354
"1337","Khadija",354
"1338","Malak",354
"1339","Reece",354
"1340","Darcy",353
"1341","Lilyann",353
"1342","Clover",352
"1343","Indie",352
"1344","Karly",352
"1345","Amaia",351
"1346","Brinlee",351
"1347","Ida",351
"1348","Keila",351
"1349","Calista",350
"1350","Yazmin",350
"1351","Kamari",349
"1352","Shirley",349
"1353","Skylah",349
"1354","Britney",348
"1355","Pamela",348
"1356","Anneliese",347
"1357","Maite",347
"1358","Nyomi",347
"1359","Salem",346
"1360","Queen",345
"1361","Rachael",345
"1362","Waverly",345
"1363","Isabell",344
"1364","Araya",343
"1365","Haylie",343
"1366","Kinsey",343
"1367","Katarina",342
"1368","Shay",342
"1369","Ananya",340
"1370","Emi",340
"1371","Ali",339
"1372","Brayleigh",339
"1373","Jacey",339
"1374","Silvia",338
"1375","Emiliana",337
"1376","Kendyl",337
"1377","Mireya",337
"1378","Caleigh",336
"1379","Jazelle",336
"1380","Mariella",336
"1381","Yaretzy",336
"1382","Elinor",335
"1383","Grecia",335
"1384","Kayleen",335
"1385","Keziah",335
"1386","Milagros",335
"1387","Nadine",335
"1388","Priya",335
"1389","Toni",335
"1390","Karli",334
"1391","Kendal",334
"1392","Bentley",333
"1393","Elissa",333
"1394","Jaleah",333
"1395","Laniyah",333
"1396","Layan",333
"1397","Kynslee",332
"1398","Linnea",332
"1399","Petra",332
"1400","Andie",331
"1401","Audree",331
"1402","Dariana",331
"1403","Gretchen",331
"1404","Vida",331
"1405","Lucinda",330
"1406","Irie",329
"1407","Tamara",329
"1408","Ayesha",328
"1409","Farah",328
"1410","Janie",327
"1411","Tesla",327
"1412","Zahara",327
"1413","Grayson",326
"1414","Evangelina",325
"1415","Emalyn",324
"1416","Jazzlyn",323
"1417","Cheyanne",322
"1418","Raleigh",322
"1419","Jaylyn",321
"1420","Kamiya",321
"1421","Lincoln",321
"1422","Nya",321
"1423","Areli",320
"1424","Blythe",320
"1425","Marin",320
"1426","Yasmine",320
"1427","Alanah",319
"1428","Freyja",319
"1429","Aadya",318
"1430","Anita",318
"1431","Beverly",318
"1432","Estefania",318
"1433","Kenleigh",318
"1434","Ashanti",317
"1435","Dina",317
"1436","Dior",317
"1437","Elly",317
"1438","Samiya",317
"1439","Guinevere",316
"1440","Janet",316
"1441","Nailah",316
"1442","Arlene",315
"1443","Ayah",315
"1444","Delanie",315
"1445","Kenzi",315
"1446","Kyndal",315
"1447","Sanai",315
"1448","Damaris",314
"1449","Dayanna",314
"1450","Maribel",314
"1451","Rayleigh",314
"1452","Zola",314
"1453","Lucie",313
"1454","Nyah",313
"1455","Emberly",312
"1456","Jamiyah",312
"1457","Sapphire",312
"1458","Kalea",311
"1459","Karley",311
"1460","Keilani",311
"1461","Haddie",310
"1462","Melinda",310
"1463","Prisha",310
"1464","Quincy",310
"1465","Darla",309
"1466","Imogen",309
"1467","Nayla",309
"1468","Zella",309
"1469","Hillary",308
"1470","Rowen",308
"1471","Shreya",308
"1472","Tallulah",308
"1473","Anabel",307
"1474","Ariela",307
"1475","Halo",307
"1476","Isadora",307
"1477","Jaylen",307
"1478","Marion",307
"1479","Rosalind",307
"1480","Tania",307
"1481","Analise",306
"1482","Capri",306
"1483","Harlie",306
"1484","Jaclyn",306
"1485","Naima",306
"1486","Ema",305
"1487","Hayleigh",305
"1488","Winifred",305
"1489","Avalon",304
"1490","Judy",304
"1491","Kaci",304
"1492","Lenora",304
"1493","Lidia",304
"1494","Carli",303
"1495","Mayah",303
"1496","Abbey",302
"1497","Calla",302
"1498","Darlene",302
"1499","Laken",302
"1500","Leticia",302
"1501","Nariah",302
"1502","Nori",302
"1503","Sarina",302
"1504","Zora",302
"1505","Carmella",301
"1506","Kaila",301
"1507","Alessa",300
"1508","Ariadna",300
"1509","Yoselin",300
"1510","Zadie",300
"1511","Bernadette",299
"1512","Chevelle",298
"1513","Leigha",298
"1514","Kynleigh",297
"1515","Maura",297
"1516","Noelia",297
"1517","Sonya",297
"1518","Eleni",296
"1519","Izzabella",296
"1520","Jael",296
"1521","Lizeth",296
"1522","Aarna",295
"1523","Elana",295
"1524","Eunice",295
"1525","Kamilla",295
"1526","Shaylee",295
"1527","Camden",294
"1528","Constance",294
"1529","Lakyn",294
"1530","Lela",294
"1531","Adalie",293
"1532","Aila",293
"1533","Aniston",293
"1534","Essence",292
"1535","Gisele",292
"1536","Carissa",290
"1537","Dominique",290
"1538","Cailyn",289
"1539","Gwenyth",289
"1540","Vivianne",288
"1541","Kenlee",286
"1542","Letty",286
"1543","Iyanna",285
"1544","Kathy",285
"1545","Pepper",285
"1546","Rae",285
"1547","Adalina",284
"1548","Amethyst",284
"1549","Amilia",284
"1550","Ayvah",284
"1551","Charlene",284
"1552","Emeri",284
"1553","Estefany",284
"1554","Hailie",284
"1555","Arianny",283
"1556","Emme",283
"1557","Reya",283
"1558","Emmerson",282
"1559","Renesmee",282
"1560","Siya",282
"1561","Malina",281
"1562","Nicolette",281
"1563","Suri",281
"1564","Kinsleigh",280
"1565","Peighton",280
"1566","Rosalina",280
"1567","Akshara",279
"1568","Alba",279
"1569","Aracely",279
"1570","Aveline",279
"1571","Hensley",279
"1572","Kiersten",279
"1573","Harlyn",278
"1574","Lyanna",278
"1575","Symphony",278
"1576","Tina",278
"1577","Yaneli",278
"1578","Zaynab",278
"1579","Aspyn",277
"1580","Jersey",277
"1581","Lillyann",277
"1582","Mariela",277
"1583","Martina",277
"1584","Annabell",276
"1585","Arantza",276
"1586","Donna",276
"1587","Marceline",276
"1588","Aislynn",275
"1589","Azul",275
"1590","Jaslyn",275
"1591","Margaux",275
"1592","Avani",274
"1593","Bridgette",274
"1594","Jailyn",274
"1595","Katy",274
"1596","Lori",274
"1597","Hartley",273
"1598","Kamora",273
"1599","Lacy",273
"1600","Marielle",272
"1601","Zia",272
"1602","Adina",271
"1603","Anjali",271
"1604","Cambree",271
"1605","Coralie",271
"1606","Denisse",271
"1607","Kaisley",271
"1608","Rosalia",271
"1609","Harmonie",270
"1610","Kirsten",270
"1611","Shyla",270
"1612","Tahlia",270
"1613","Zaya",270
"1614","Austin",269
"1615","Cielo",269
"1616","Dalila",269
"1617","Everley",268
"1618","Geraldine",268
"1619","Navy",268
"1620","Noah",268
"1621","Jaqueline",267
"1622","Journie",267
"1623","Ruthie",267
"1624","Ziva",267
"1625","Abriella",266
"1626","Chasity",266
"1627","Claira",266
"1628","Emry",266
"1629","Melani",266
"1630","Stephany",266
"1631","Carrie",265
"1632","Lorraine",265
"1633","Miabella",265
"1634","Amariah",264
"1635","Emmarie",264
"1636","Anyla",263
"1637","Teegan",263
"1638","Yuna",263
"1639","Annistyn",262
"1640","Cambrie",262
"1641","Georgina",262
"1642","May",261
"1643","Montana",261
"1644","Zaina",261
"1645","Cleo",260
"1646","Edie",260
"1647","Abbygail",259
"1648","Amyra",259
"1649","Heidy",259
"1650","Lacie",259
"1651","Margarita",259
"1652","Rhiannon",259
"1653","Yvette",259
"1654","Gitty",258
"1655","Novah",258
"1656","Taliah",258
"1657","Yamilet",258
"1658","Yarely",258
"1659","Aaleyah",257
"1660","Althea",257
"1661","Isha",257
"1662","Ivey",257
"1663","Karoline",257
"1664","Kayley",257
"1665","Oakleigh",257
"1666","Sia",257
"1667","Arabelle",256
"1668","Cosette",256
"1669","Julietta",256
"1670","Liah",256
"1671","Raeleigh",256
"1672","Jude",255
"1673","Kaitlin",255
"1674","Shania",255
"1675","Adaleigh",254
"1676","Keren",254
"1677","Magdalene",254
"1678","Maiya",254
"1679","Artemis",253
"1680","Avril",253
"1681","Camdyn",253
"1682","Amal",252
"1683","Kinzlee",252
"1684","Makiyah",252
"1685","Unique",252
"1686","Cattleya",251
"1687","Kacie",251
"1688","Serafina",251
"1689","Alyse",250
"1690","Kalina",250
"1691","Kenzlee",250
"1692","Rileigh",250
"1693","Rosalynn",250
"1694","Soleil",250
"1695","Stormy",250
"1696","Taelyn",250
"1697","Jiselle",249
"1698","Rhylee",249
"1699","Rilee",249
"1700","Sana",249
"1701","Tala",249
"1702","Korra",248
"1703","Moira",248
"1704","Rosemarie",248
"1705","Ryder",248
"1706","Sanaya",248
"1707","Wilhelmina",248
"1708","Carol",247
"1709","Joey",247
"1710","Lucero",247
"1711","Mazie",247
"1712","Asiya",246
"1713","Alyanna",245
"1714","Laylani",245
"1715","Presleigh",245
"1716","Samia",245
"1717","Saphira",245
"1718","Candice",244
"1719","Josslyn",244
"1720","Khalia",244
"1721","Leanne",244
"1722","Melia",244
"1723","Salome",244
"1724","Arwen",243
"1725","Avarie",243
"1726","Beatriz",243
"1727","Chiara",243
"1728","Keegan",243
"1729","Khadijah",243
"1730","Kingsley",243
"1731","Elisha",242
"1732","Hudson",242
"1733","Jolee",242
"1734","Zaira",242
"1735","Ameera",241
"1736","Maelynn",241
"1737","Shyanne",241
"1738","Yvonne",241
"1739","Amyah",240
"1740","Jaya",240
"1741","Karolina",240
"1742","Klara",240
"1743","Liza",240
"1744","Samaya",240
"1745","Izabel",239
"1746","Oona",239
"1747","Skylee",239
"1748","Alanis",238
"1749","Aubreigh",238
"1750","Indigo",238
"1751","Savanah",238
"1752","Baila",237
"1753","Blanca",237
"1754","Emoni",237
"1755","Eryn",237
"1756","Maliya",237
"1757","Sheila",237
"1758","Susana",237
"1759","Zinnia",237
"1760","Annamarie",236
"1761","Jianna",236
"1762","Loyalty",236
"1763","Precious",236
"1764","Zarah",236
"1765","Adyson",235
"1766","Merritt",235
"1767","Sahana",235
"1768","Amberly",234
"1769","Aryah",234
"1770","Faigy",234
"1771","Kyah",234
"1772","Roselynn",234
"1773","Roxana",234
"1774","Zaniya",234
"1775","Aditi",233
"1776","Anaiah",233
"1777","Cori",233
"1778","Emberlynn",233
"1779","Inara",233
"1780","Kenzley",233
"1781","Kierra",233
"1782","Cooper",232
"1783","Hollis",232
"1784","Abrianna",231
"1785","Betsy",231
"1786","Elliette",231
"1787","Niya",231
"1788","Ashly",230
"1789","Darby",230
"1790","Marcela",230
"1791","Santana",230
"1792","Shayna",230
"1793","Tayla",230
"1794","Yael",229
"1795","Yusra",229
"1796","Zuleyka",229
"1797","Carmela",228
"1798","Journei",228
"1799","Mariajose",228
"1800","Nechama",228
"1801","Abygail",227
"1802","Deja",227
"1803","Lois",227
"1804","Majesty",227
"1805","Shae",227
"1806","Aleyna",226
"1807","Brigitte",226
"1808","Desirae",226
"1809","Dream",226
"1810","Iyla",226
"1811","Justyce",226
"1812","Kamdyn",226
"1813","Layna",226
"1814","Mona",226
"1815","Navya",226
"1816","Christian",225
"1817","Gillian",225
"1818","Honor",225
"1819","Katia",225
"1820","Laikyn",225
"1821","Mileena",225
"1822","Nelly",225
"1823","Paizley",225
"1824","Ripley",225
"1825","Berkeley",224
"1826","Elouise",224
"1827","Jamila",224
"1828","Jamya",224
"1829","Juana",224
"1830","Nichole",224
"1831","Nikki",224
"1832","Annalisa",223
"1833","Fatimah",223
"1834","Georgiana",223
"1835","Iva",223
"1836","Jaina",223
"1837","Mariel",223
"1838","Maryann",223
"1839","Oriana",223
"1840","Reem",223
"1841","Violetta",223
"1842","Ariyanna",222
"1843","Aviva",222
"1844","Chelsey",222
"1845","Daria",222
"1846","Ester",222
"1847","Gentry",222
"1848","Ira",222
"1849","Jalayah",222
"1850","Kaylah",222
"1851","Nila",222
"1852","Sahara",222
"1853","Graciela",221
"1854","Isobel",221
"1855","Krista",221
"1856","Laci",221
"1857","Melania",221
"1858","Rhyan",221
"1859","Abigale",220
"1860","Aiza",220
"1861","Chyna",220
"1862","Gracen",220
"1863","Jaylani",220
"1864","Loren",220
"1865","Raniyah",220
"1866","Stacey",220
"1867","Tiara",220
"1868","Cayla",219
"1869","Analeah",218
"1870","Ariyana",218
"1871","Braylynn",218
"1872","Janiah",218
"1873","Elyssa",217
"1874","Emberlyn",217
"1875","Rori",217
"1876","Valencia",217
"1877","Alyna",216
"1878","Avia",216
"1879","Channing",216
"1880","Colleen",216
"1881","Jaycie",216
"1882","Johana",216
"1883","Joslynn",216
"1884","Kianna",216
"1885","Melodie",216
"1886","Oaklyn",216
"1887","Sterling",216
"1888","Amarah",215
"1889","Brynnlee",215
"1890","Jadyn",215
"1891","Kamya",215
"1892","Lula",215
"1893","Adalynne",214
"1894","Devin",214
"1895","Jessalyn",214
"1896","Karmyn",214
"1897","Kennadi",214
"1898","Makenzi",214
"1899","Shoshana",214
"1900","Sumaya",214
"1901","Ariane",213
"1902","Brea",213
"1903","Echo",213
"1904","Gina",213
"1905","Harleen",213
"1906","Taniyah",213
"1907","Tanvi",213
"1908","Adalind",212
"1909","Brookelynn",212
"1910","Emrie",212
"1911","Hafsa",212
"1912","Lynlee",212
"1913","Murphy",212
"1914","Rochel",212
"1915","Xitlali",212
"1916","Yasmeen",212
"1917","Angely",211
"1918","Inaya",211
"1919","Joan",211
"1920","Kaliah",211
"1921","Kari",211
"1922","Laniya",211
"1923","Mackenna",211
"1924","Marianne",211
"1925","Payten",211
"1926","Avigail",210
"1927","Iman",210
"1928","Jiya",210
"1929","Kamiah",210
"1930","Lettie",210
"1931","Love",210
"1932","Viktoria",210
"1933","Dora",209
"1934","Eiza",209
"1935","Maddox",209
"1936","Brittney",208
"1937","Jordin",208
"1938","Kloe",208
"1939","Leen",208
"1940","Yulissa",208
"1941","Annalynn",207
"1942","Annmarie",207
"1943","Citlali",207
"1944","Malky",207
"1945","Zayda",207
"1946","Khloee",206
"1947","Safa",206
"1948","Vaida",206
"1949","Yolanda",206
"1950","Dianna",205
"1951","Inaaya",205
"1952","Marisa",205
"1953","Taelynn",205
"1954","Aleeah",204
"1955","Maycee",204
"1956","Taylin",204
"1957","Taytum",204
"1958","Xena",204
"1959","Anisa",203
"1960","Arizona",203
"1961","Armoni",203
"1962","Brighton",203
"1963","Chava",203
"1964","Emelyn",203
"1965","Italia",203
"1966","Jackeline",203
"1967","Jamiya",203
"1968","Josselyn",203
"1969","Justine",203
"1970","Aoife",202
"1971","Doris",202
"1972","Josephina",202
"1973","Lailani",202
"1974","Millicent",202
"1975","Ashleigh",201
"1976","Haidyn",201
"1977","Naila",201
"1978","Teigan",201
"1979","Anylah",200
"1980","Merida",200
"1981","Milly",200
"1982","Sabina",200
"1983","Sydnee",200
"1984","Alonna",199
"1985","Ashlee",199
"1986","Caliyah",199
"1987","Ela",199
"1988","Irelynn",199
"1989","Kayli",199
"1990","Lakelyn",199
"1991","Lux",199
"1992","Trisha",199
"1993","Arie",198
"1994","Brylie",198
"1995","Deasia",198
"1996","Maelyn",198
"1997","Ramsey",198
"1998","Rosalinda",198
"1999","Asma",197
"2000","Avalee",197
"2001","Jaiden",197
"2002","Jaslynn",197
"2003","Kiyah",197
"2004","Laina",197
"2005","Laya",197
"2006","Makinley",197
"2007","Tanya",197
"2008","Zyla",197
"2009","Adalia",196
"2010","Adleigh",196
"2011","Aleksandra",196
"2012","Italy",196
"2013","Maddilyn",196
"2014","Memphis",196
"2015","Niyah",196
"2016","Aleyah",195
"2017","Amerie",195
"2018","Devorah",195
"2019","Marli",195
"2020","Sybil",195
"2021","Taleah",195
"2022","Ever",194
"2023","Finleigh",194
"2024","Glory",194
"2025","Goldie",194
"2026","Irina",194
"2027","Kavya",194
"2028","Paizlee",194
"2029","Raelee",194
"2030","Shaniya",194
"2031","Alyana",193
"2032","Aura",193
"2033","Billie",193
"2034","Diane",193
"2035","Emmi",193
"2036","Janyla",193
"2037","Kaira",193
"2038","Laiyah",193
"2039","Lillith",193
"2040","Pippa",193
"2041","Talya",193
"2042","Aeris",192
"2043","Aislyn",192
"2044","Aniah",192
"2045","Beckett",192
"2046","Liya",192
"2047","Ria",192
"2048","Rylin",192
"2049","Sandy",192
"2050","Anissa",191
"2051","Bennett",191
"2052","Kalli",191
"2053","Kodi",191
"2054","Maryn",191
"2055","Adrian",190
"2056","Candace",190
"2057","Cristal",190
"2058","Elyana",190
"2059","Fabiola",190
"2060","Gaia",190
"2061","Joanne",190
"2062","Lluvia",190
"2063","Rania",190
"2064","Analee",189
"2065","Brandi",189
"2066","Cierra",189
"2067","Emeline",189
"2068","Evelin",189
"2069","Hayven",189
"2070","Lourdes",189
"2071","Mari",189
"2072","Noella",189
"2073","Rain",189
"2074","Acacia",188
"2075","Elli",188
"2076","Emalee",188
"2077","Gizelle",188
"2078","Jacelyn",188
"2079","Jacie",188
"2080","Khali",188
"2081","Myka",188
"2082","Terra",188
"2083","Vicky",188
"2084","Yana",188
"2085","Zyana",188
"2086","Amarie",187
"2087","Jaidyn",187
"2088","Keeley",187
"2089","Makaylah",187
"2090","Raizy",187
"2091","Roxanna",187
"2092","Brystol",186
"2093","Dafne",186
"2094","Greer",186
"2095","Kristin",186
"2096","Maple",186
"2097","Raine",186
"2098","Reilly",186
"2099","Theodora",186
"2100","Audrie",185
"2101","Emmaleigh",185
"2102","Jackie",185
"2103","Juno",185
"2104","Lanie",185
"2105","Leylani",185
"2106","Rebel",185
"2107","Jaci",184
"2108","Jacklyn",184
"2109","Keely",184
"2110","Korie",184
"2111","Lynette",184
"2112","Manha",184
"2113","Nour",184
"2114","Aaradhya",183
"2115","Amaria",183
"2116","Amor",183
"2117","Ansleigh",183
"2118","Daenerys",183
"2119","Ellia",183
"2120","Evan",183
"2121","Jannah",183
"2122","Lane",183
"2123","Maylin",183
"2124","Selma",183
"2125","Star",183
"2126","Ameerah",182
"2127","Aminata",182
"2128","Analeigh",182
"2129","Harlem",182
"2130","Malena",182
"2131","Marwa",182
"2132","Aleyda",181
"2133","Aylah",181
"2134","Brissa",181
"2135","Dawn",181
"2136","Elysia",181
"2137","Giulia",181
"2138","Mayte",181
"2139","Ryley",181
"2140","Sheyla",181
"2141","Yatziri",181
"2142","Avamarie",180
"2143","Eila",180
"2144","Ines",180
"2145","Leora",180
"2146","Mirabelle",180
"2147","Afton",179
"2148","Baileigh",179
"2149","Dasha",179
"2150","Harlynn",179
"2151","Maelee",179
"2152","Mason",179
"2153","Naia",179
"2154","Rian",179
"2155","Berklee",178
"2156","Lottie",178
"2157","Pia",178
"2158","Rocio",178
"2159","Sol",178
